[280/1000] :: train loss: 0.01794, train acc: 0.98933, valid loss: 0.08764, valid acc: 0.77800
[281/1000] :: train loss: 0.01510, train acc: 0.99133, valid loss: 0.08184, valid acc: 0.80200
[282/1000] :: train loss: 0.01855, train acc: 0.99100, valid loss: 0.08116, valid acc: 0.80400
[283/1000] :: train loss: 0.01721, train acc: 0.98633, valid loss: 0.08836, valid acc: 0.76100
[284/1000] :: train loss: 0.01463, train acc: 0.99000, valid loss: 0.08402, valid acc: 0.79100
[285/1000] :: train loss: 0.01768, train acc: 0.98967, valid loss: 0.08532, valid acc: 0.77700
[286/1000] :: train loss: 0.01601, train acc: 0.98900, valid loss: 0.08623, valid acc: 0.79100
[287/1000] :: train loss: 0.01692, train acc: 0.99000, valid loss: 0.08488, valid acc: 0.78300
[288/1000] :: train loss: 0.01790, train acc: 0.98667, valid loss: 0.08652, valid acc: 0.78000
[289/1000] :: train loss: 0.01712, train acc: 0.99133, valid loss: 0.08348, valid acc: 0.79000
[290/1000] :: train loss: 0.01656, train acc: 0.98733, valid loss: 0.07882, valid acc: 0.81000
[291/1000] :: train loss: 0.01500, train acc: 0.98967, valid loss: 0.08231, valid acc: 0.79000
[292/1000] :: train loss: 0.01484, train acc: 0.99300, valid loss: 0.08323, valid acc: 0.79200
[293/1000] :: train loss: 0.01447, train acc: 0.99100, valid loss: 0.07928, valid acc: 0.79500
[294/1000] :: train loss: 0.01678, train acc: 0.98833, valid loss: 0.08386, valid acc: 0.79400
[295/1000] :: train loss: 0.01868, train acc: 0.98333, valid loss: 0.09174, valid acc: 0.77200
[296/1000] :: train loss: 0.01525, train acc: 0.99067, valid loss: 0.08485, valid acc: 0.79500
[297/1000] :: train loss: 0.01622, train acc: 0.99233, valid loss: 0.08173, valid acc: 0.80200
[298/1000] :: train loss: 0.01443, train acc: 0.99233, valid loss: 0.08202, valid acc: 0.79300
[299/1000] :: train loss: 0.01852, train acc: 0.98800, valid loss: 0.08609, valid acc: 0.78500
[300/1000] :: train loss: 0.01444, train acc: 0.99300, valid loss: 0.08476, valid acc: 0.79200
[301/1000] :: train loss: 0.01698, train acc: 0.98833, valid loss: 0.08831, valid acc: 0.78300
[302/1000] :: train loss: 0.01492, train acc: 0.98867, valid loss: 0.08793, valid acc: 0.77900
[303/1000] :: train loss: 0.01733, train acc: 0.98867, valid loss: 0.09326, valid acc: 0.75900
[304/1000] :: train loss: 0.01421, train acc: 0.99333, valid loss: 0.08711, valid acc: 0.78000
[305/1000] :: train loss: 0.01659, train acc: 0.98967, valid loss: 0.08904, valid acc: 0.77900
[306/1000] :: train loss: 0.01608, train acc: 0.99133, valid loss: 0.08818, valid acc: 0.78600
[307/1000] :: train loss: 0.01466, train acc: 0.99200, valid loss: 0.08191, valid acc: 0.80800
[308/1000] :: train loss: 0.01364, train acc: 0.99233, valid loss: 0.07796, valid acc: 0.80600
[309/1000] :: train loss: 0.01586, train acc: 0.99233, valid loss: 0.08164, valid acc: 0.81200
[310/1000] :: train loss: 0.01407, train acc: 0.99367, valid loss: 0.08181, valid acc: 0.80000
[311/1000] :: train loss: 0.01521, train acc: 0.99200, valid loss: 0.08417, valid acc: 0.79600
[312/1000] :: train loss: 0.01370, train acc: 0.99567, valid loss: 0.08234, valid acc: 0.79300
[313/1000] :: train loss: 0.01479, train acc: 0.99333, valid loss: 0.08594, valid acc: 0.78000
[314/1000] :: train loss: 0.01590, train acc: 0.99233, valid loss: 0.08011, valid acc: 0.80600
[315/1000] :: train loss: 0.01534, train acc: 0.99200, valid loss: 0.08079, valid acc: 0.80300
[316/1000] :: train loss: 0.01538, train acc: 0.99367, valid loss: 0.07802, valid acc: 0.80400
[317/1000] :: train loss: 0.01474, train acc: 0.99100, valid loss: 0.08227, valid acc: 0.78400
[318/1000] :: train loss: 0.01541, train acc: 0.99200, valid loss: 0.08569, valid acc: 0.78000
[319/1000] :: train loss: 0.01670, train acc: 0.99200, valid loss: 0.08898, valid acc: 0.76700
[320/1000] :: train loss: 0.01328, train acc: 0.99267, valid loss: 0.08485, valid acc: 0.77700
[321/1000] :: train loss: 0.01643, train acc: 0.98767, valid loss: 0.08938, valid acc: 0.78300
[322/1000] :: train loss: 0.01409, train acc: 0.99267, valid loss: 0.08465, valid acc: 0.78800
[323/1000] :: train loss: 0.01628, train acc: 0.99300, valid loss: 0.08243, valid acc: 0.80500
[324/1000] :: train loss: 0.01509, train acc: 0.99033, valid loss: 0.07980, valid acc: 0.79100
[325/1000] :: train loss: 0.01579, train acc: 0.98867, valid loss: 0.08264, valid acc: 0.78800
[326/1000] :: train loss: 0.01745, train acc: 0.98900, valid loss: 0.08570, valid acc: 0.77300
[327/1000] :: train loss: 0.01507, train acc: 0.99133, valid loss: 0.08385, valid acc: 0.78400
[328/1000] :: train loss: 0.01300, train acc: 0.99267, valid loss: 0.07791, valid acc: 0.79700
[329/1000] :: train loss: 0.01521, train acc: 0.99200, valid loss: 0.07509, valid acc: 0.80800
[330/1000] :: train loss: 0.01947, train acc: 0.98167, valid loss: 0.09263, valid acc: 0.76100
[331/1000] :: train loss: 0.01545, train acc: 0.98967, valid loss: 0.08399, valid acc: 0.78600
[332/1000] :: train loss: 0.01581, train acc: 0.98800, valid loss: 0.08800, valid acc: 0.78200
[333/1000] :: train loss: 0.01425, train acc: 0.99400, valid loss: 0.08119, valid acc: 0.80100
[334/1000] :: train loss: 0.01441, train acc: 0.99167, valid loss: 0.08066, valid acc: 0.79000
[335/1000] :: train loss: 0.01306, train acc: 0.99367, valid loss: 0.08103, valid acc: 0.78100
[336/1000] :: train loss: 0.01283, train acc: 0.99133, valid loss: 0.08355, valid acc: 0.79500
[337/1000] :: train loss: 0.01443, train acc: 0.99400, valid loss: 0.08228, valid acc: 0.79300
[338/1000] :: train loss: 0.01378, train acc: 0.99133, valid loss: 0.08409, valid acc: 0.78300
[339/1000] :: train loss: 0.01412, train acc: 0.99300, valid loss: 0.08231, valid acc: 0.79500
[340/1000] :: train loss: 0.01446, train acc: 0.99500, valid loss: 0.08105, valid acc: 0.79600
[341/1000] :: train loss: 0.01600, train acc: 0.98733, valid loss: 0.08884, valid acc: 0.79500
[342/1000] :: train loss: 0.01347, train acc: 0.99600, valid loss: 0.07689, valid acc: 0.80400
[343/1000] :: train loss: 0.01474, train acc: 0.99233, valid loss: 0.07930, valid acc: 0.78600
[344/1000] :: train loss: 0.01316, train acc: 0.99667, valid loss: 0.07968, valid acc: 0.80300
[345/1000] :: train loss: 0.01415, train acc: 0.99267, valid loss: 0.08585, valid acc: 0.78300
[346/1000] :: train loss: 0.01521, train acc: 0.99367, valid loss: 0.08765, valid acc: 0.77000
[347/1000] :: train loss: 0.01361, train acc: 0.99367, valid loss: 0.08278, valid acc: 0.78800
[348/1000] :: train loss: 0.01304, train acc: 0.99533, valid loss: 0.08391, valid acc: 0.78300
[349/1000] :: train loss: 0.01864, train acc: 0.98067, valid loss: 0.09579, valid acc: 0.76200
[350/1000] :: train loss: 0.01430, train acc: 0.99200, valid loss: 0.08254, valid acc: 0.80800
[351/1000] :: train loss: 0.01550, train acc: 0.99100, valid loss: 0.09148, valid acc: 0.76500
[352/1000] :: train loss: 0.01397, train acc: 0.99400, valid loss: 0.08310, valid acc: 0.79000
[353/1000] :: train loss: 0.01332, train acc: 0.99467, valid loss: 0.07682, valid acc: 0.81100
[354/1000] :: train loss: 0.01412, train acc: 0.99533, valid loss: 0.08467, valid acc: 0.79300
[355/1000] :: train loss: 0.01287, train acc: 0.99467, valid loss: 0.08130, valid acc: 0.80200
[356/1000] :: train loss: 0.01406, train acc: 0.98867, valid loss: 0.08139, valid acc: 0.79200
[357/1000] :: train loss: 0.01442, train acc: 0.99200, valid loss: 0.07932, valid acc: 0.79700
[358/1000] :: train loss: 0.01409, train acc: 0.99367, valid loss: 0.08601, valid acc: 0.77300
[359/1000] :: train loss: 0.01386, train acc: 0.99167, valid loss: 0.08102, valid acc: 0.78500
[360/1000] :: train loss: 0.01487, train acc: 0.98900, valid loss: 0.08084, valid acc: 0.80100
[361/1000] :: train loss: 0.01245, train acc: 0.99500, valid loss: 0.07808, valid acc: 0.80400
[362/1000] :: train loss: 0.01416, train acc: 0.99500, valid loss: 0.08256, valid acc: 0.79300
[363/1000] :: train loss: 0.01343, train acc: 0.99367, valid loss: 0.07896, valid acc: 0.79200
[364/1000] :: train loss: 0.01400, train acc: 0.99400, valid loss: 0.08242, valid acc: 0.80400
[365/1000] :: train loss: 0.01530, train acc: 0.99267, valid loss: 0.08245, valid acc: 0.79700
[366/1000] :: train loss: 0.01529, train acc: 0.98967, valid loss: 0.08782, valid acc: 0.78200
[367/1000] :: train loss: 0.01274, train acc: 0.99467, valid loss: 0.08195, valid acc: 0.78700
[368/1000] :: train loss: 0.01419, train acc: 0.99233, valid loss: 0.08293, valid acc: 0.78300
[369/1000] :: train loss: 0.01296, train acc: 0.99300, valid loss: 0.08598, valid acc: 0.78100
[370/1000] :: train loss: 0.01597, train acc: 0.98633, valid loss: 0.08441, valid acc: 0.78700
[371/1000] :: train loss: 0.01213, train acc: 0.99500, valid loss: 0.08068, valid acc: 0.80700
[372/1000] :: train loss: 0.01208, train acc: 0.99433, valid loss: 0.08036, valid acc: 0.80500
[373/1000] :: train loss: 0.01310, train acc: 0.99200, valid loss: 0.08713, valid acc: 0.78000
[374/1000] :: train loss: 0.01351, train acc: 0.99500, valid loss: 0.07970, valid acc: 0.79200
[375/1000] :: train loss: 0.01449, train acc: 0.99067, valid loss: 0.08804, valid acc: 0.78300
[376/1000] :: train loss: 0.01334, train acc: 0.99533, valid loss: 0.08561, valid acc: 0.78100
[377/1000] :: train loss: 0.01296, train acc: 0.99567, valid loss: 0.08601, valid acc: 0.77600
[378/1000] :: train loss: 0.01612, train acc: 0.99433, valid loss: 0.08638, valid acc: 0.78300
[379/1000] :: train loss: 0.01342, train acc: 0.99233, valid loss: 0.08566, valid acc: 0.78400
[380/1000] :: train loss: 0.01455, train acc: 0.99333, valid loss: 0.08723, valid acc: 0.78400
[381/1000] :: train loss: 0.01425, train acc: 0.99300, valid loss: 0.09050, valid acc: 0.77100
[382/1000] :: train loss: 0.01249, train acc: 0.99567, valid loss: 0.08279, valid acc: 0.79700
[383/1000] :: train loss: 0.01451, train acc: 0.99367, valid loss: 0.08423, valid acc: 0.79200
[384/1000] :: train loss: 0.01487, train acc: 0.99567, valid loss: 0.08890, valid acc: 0.78500
[385/1000] :: train loss: 0.01442, train acc: 0.99400, valid loss: 0.08493, valid acc: 0.79700
[386/1000] :: train loss: 0.01422, train acc: 0.99467, valid loss: 0.08668, valid acc: 0.77600
[387/1000] :: train loss: 0.01504, train acc: 0.99200, valid loss: 0.08282, valid acc: 0.80500
[388/1000] :: train loss: 0.01625, train acc: 0.99067, valid loss: 0.08494, valid acc: 0.79300
[389/1000] :: train loss: 0.01436, train acc: 0.99100, valid loss: 0.08472, valid acc: 0.78700
[390/1000] :: train loss: 0.01249, train acc: 0.99567, valid loss: 0.08031, valid acc: 0.80500
[391/1000] :: train loss: 0.01347, train acc: 0.99200, valid loss: 0.08160, valid acc: 0.78500
[392/1000] :: train loss: 0.01189, train acc: 0.99600, valid loss: 0.07878, valid acc: 0.80500
[393/1000] :: train loss: 0.01206, train acc: 0.99433, valid loss: 0.08260, valid acc: 0.79600
[394/1000] :: train loss: 0.01277, train acc: 0.99433, valid loss: 0.08275, valid acc: 0.78100
[395/1000] :: train loss: 0.01370, train acc: 0.99067, valid loss: 0.08233, valid acc: 0.79200
[396/1000] :: train loss: 0.01303, train acc: 0.99367, valid loss: 0.08404, valid acc: 0.77800
[397/1000] :: train loss: 0.01226, train acc: 0.99533, valid loss: 0.08153, valid acc: 0.80200
[398/1000] :: train loss: 0.01219, train acc: 0.99667, valid loss: 0.08109, valid acc: 0.79900
[399/1000] :: train loss: 0.01106, train acc: 0.99700, valid loss: 0.08245, valid acc: 0.78200
[400/1000] :: train loss: 0.01357, train acc: 0.99300, valid loss: 0.08477, valid acc: 0.79100
[401/1000] :: train loss: 0.01285, train acc: 0.99467, valid loss: 0.08456, valid acc: 0.78700
[402/1000] :: train loss: 0.01664, train acc: 0.98467, valid loss: 0.09007, valid acc: 0.77200
[403/1000] :: train loss: 0.01463, train acc: 0.99000, valid loss: 0.08511, valid acc: 0.77700
[404/1000] :: train loss: 0.01362, train acc: 0.99367, valid loss: 0.08642, valid acc: 0.78600
[405/1000] :: train loss: 0.01221, train acc: 0.99467, valid loss: 0.08394, valid acc: 0.79000
[406/1000] :: train loss: 0.01403, train acc: 0.99167, valid loss: 0.08355, valid acc: 0.79800
[407/1000] :: train loss: 0.01250, train acc: 0.99700, valid loss: 0.08294, valid acc: 0.79900
[408/1000] :: train loss: 0.01364, train acc: 0.99200, valid loss: 0.08326, valid acc: 0.79600
[409/1000] :: train loss: 0.01252, train acc: 0.99433, valid loss: 0.08325, valid acc: 0.79500
[410/1000] :: train loss: 0.01266, train acc: 0.99467, valid loss: 0.08141, valid acc: 0.79800
[411/1000] :: train loss: 0.01401, train acc: 0.99500, valid loss: 0.08355, valid acc: 0.80500
[412/1000] :: train loss: 0.01239, train acc: 0.99567, valid loss: 0.07902, valid acc: 0.81000
[413/1000] :: train loss: 0.01256, train acc: 0.99567, valid loss: 0.08180, valid acc: 0.80800
[414/1000] :: train loss: 0.01186, train acc: 0.99433, valid loss: 0.07963, valid acc: 0.80800
[415/1000] :: train loss: 0.01300, train acc: 0.99433, valid loss: 0.08238, valid acc: 0.78600
[416/1000] :: train loss: 0.01036, train acc: 0.99633, valid loss: 0.07392, valid acc: 0.81400
[417/1000] :: train loss: 0.01340, train acc: 0.99333, valid loss: 0.08656, valid acc: 0.77900
[418/1000] :: train loss: 0.01314, train acc: 0.99533, valid loss: 0.07779, valid acc: 0.80500
[419/1000] :: train loss: 0.01261, train acc: 0.99567, valid loss: 0.07956, valid acc: 0.80400
[420/1000] :: train loss: 0.01178, train acc: 0.99667, valid loss: 0.07812, valid acc: 0.81200
[421/1000] :: train loss: 0.01415, train acc: 0.99500, valid loss: 0.08674, valid acc: 0.77400
[422/1000] :: train loss: 0.01392, train acc: 0.99367, valid loss: 0.08037, valid acc: 0.79700
[423/1000] :: train loss: 0.01108, train acc: 0.99433, valid loss: 0.08088, valid acc: 0.80400
[424/1000] :: train loss: 0.01121, train acc: 0.99600, valid loss: 0.08033, valid acc: 0.79400
[425/1000] :: train loss: 0.01204, train acc: 0.99400, valid loss: 0.07986, valid acc: 0.79800
[426/1000] :: train loss: 0.01235, train acc: 0.99567, valid loss: 0.08194, valid acc: 0.79700
[427/1000] :: train loss: 0.01237, train acc: 0.99767, valid loss: 0.07729, valid acc: 0.81400
[428/1000] :: train loss: 0.01184, train acc: 0.99800, valid loss: 0.08359, valid acc: 0.79000
[429/1000] :: train loss: 0.01326, train acc: 0.99433, valid loss: 0.08434, valid acc: 0.78400
[430/1000] :: train loss: 0.01218, train acc: 0.99633, valid loss: 0.08113, valid acc: 0.80100
[431/1000] :: train loss: 0.01273, train acc: 0.99533, valid loss: 0.07895, valid acc: 0.80000
[432/1000] :: train loss: 0.01091, train acc: 0.99767, valid loss: 0.08063, valid acc: 0.79800
[433/1000] :: train loss: 0.01272, train acc: 0.99200, valid loss: 0.08181, valid acc: 0.79600
[434/1000] :: train loss: 0.01164, train acc: 0.99367, valid loss: 0.08058, valid acc: 0.80900
[435/1000] :: train loss: 0.01153, train acc: 0.99700, valid loss: 0.08173, valid acc: 0.80400
[436/1000] :: train loss: 0.01172, train acc: 0.99600, valid loss: 0.08463, valid acc: 0.80000
[437/1000] :: train loss: 0.01274, train acc: 0.99200, valid loss: 0.08729, valid acc: 0.77700
[438/1000] :: train loss: 0.01168, train acc: 0.99467, valid loss: 0.08334, valid acc: 0.79300
[439/1000] :: train loss: 0.01122, train acc: 0.99667, valid loss: 0.07885, valid acc: 0.79800
[440/1000] :: train loss: 0.01147, train acc: 0.99700, valid loss: 0.08303, valid acc: 0.80100
[441/1000] :: train loss: 0.01229, train acc: 0.99567, valid loss: 0.08057, valid acc: 0.80000
[442/1000] :: train loss: 0.01218, train acc: 0.99600, valid loss: 0.08101, valid acc: 0.80800
[443/1000] :: train loss: 0.01210, train acc: 0.99633, valid loss: 0.08324, valid acc: 0.79600
[444/1000] :: train loss: 0.01168, train acc: 0.99500, valid loss: 0.08625, valid acc: 0.79200
[445/1000] :: train loss: 0.01318, train acc: 0.99400, valid loss: 0.08509, valid acc: 0.79700
[446/1000] :: train loss: 0.01031, train acc: 0.99700, valid loss: 0.07902, valid acc: 0.79600
[447/1000] :: train loss: 0.01135, train acc: 0.99800, valid loss: 0.07957, valid acc: 0.81100
[448/1000] :: train loss: 0.01375, train acc: 0.99233, valid loss: 0.08297, valid acc: 0.78900
[449/1000] :: train loss: 0.01126, train acc: 0.99733, valid loss: 0.07831, valid acc: 0.81100
[450/1000] :: train loss: 0.01222, train acc: 0.99700, valid loss: 0.07991, valid acc: 0.80100
[451/1000] :: train loss: 0.01181, train acc: 0.99833, valid loss: 0.08020, valid acc: 0.80400
[452/1000] :: train loss: 0.01129, train acc: 0.99667, valid loss: 0.07881, valid acc: 0.80300
[453/1000] :: train loss: 0.01154, train acc: 0.99867, valid loss: 0.07928, valid acc: 0.80000
[454/1000] :: train loss: 0.01194, train acc: 0.99567, valid loss: 0.07995, valid acc: 0.81000
[455/1000] :: train loss: 0.01214, train acc: 0.99600, valid loss: 0.08557, valid acc: 0.79500
[456/1000] :: train loss: 0.00999, train acc: 0.99700, valid loss: 0.07919, valid acc: 0.80300
[457/1000] :: train loss: 0.01205, train acc: 0.99467, valid loss: 0.08277, valid acc: 0.79700
[458/1000] :: train loss: 0.01166, train acc: 0.99600, valid loss: 0.07991, valid acc: 0.81400
[459/1000] :: train loss: 0.01148, train acc: 0.99733, valid loss: 0.08267, valid acc: 0.79900
[460/1000] :: train loss: 0.01201, train acc: 0.99367, valid loss: 0.08332, valid acc: 0.81200
[461/1000] :: train loss: 0.01078, train acc: 0.99733, valid loss: 0.07925, valid acc: 0.80500
[462/1000] :: train loss: 0.01247, train acc: 0.99500, valid loss: 0.08026, valid acc: 0.81400
[463/1000] :: train loss: 0.01164, train acc: 0.99400, valid loss: 0.07753, valid acc: 0.82000
[464/1000] :: train loss: 0.01096, train acc: 0.99567, valid loss: 0.08021, valid acc: 0.80300
[465/1000] :: train loss: 0.01107, train acc: 0.99867, valid loss: 0.07885, valid acc: 0.80900
[466/1000] :: train loss: 0.01202, train acc: 0.99867, valid loss: 0.07848, valid acc: 0.80700
[467/1000] :: train loss: 0.01067, train acc: 0.99800, valid loss: 0.07854, valid acc: 0.81500
[468/1000] :: train loss: 0.01350, train acc: 0.99333, valid loss: 0.08349, valid acc: 0.79700
[469/1000] :: train loss: 0.01157, train acc: 0.99600, valid loss: 0.07667, valid acc: 0.80300
[470/1000] :: train loss: 0.01190, train acc: 0.99600, valid loss: 0.08418, valid acc: 0.78300
[471/1000] :: train loss: 0.01189, train acc: 0.99733, valid loss: 0.07427, valid acc: 0.82600
[472/1000] :: train loss: 0.01281, train acc: 0.99333, valid loss: 0.08030, valid acc: 0.80400
[473/1000] :: train loss: 0.01165, train acc: 0.99567, valid loss: 0.08080, valid acc: 0.79400
[474/1000] :: train loss: 0.01131, train acc: 0.99600, valid loss: 0.07944, valid acc: 0.81400
[475/1000] :: train loss: 0.01130, train acc: 0.99633, valid loss: 0.07821, valid acc: 0.81400
[476/1000] :: train loss: 0.01159, train acc: 0.99667, valid loss: 0.07992, valid acc: 0.79700
[477/1000] :: train loss: 0.01151, train acc: 0.99700, valid loss: 0.08050, valid acc: 0.79600
[478/1000] :: train loss: 0.00979, train acc: 0.99800, valid loss: 0.07749, valid acc: 0.81400
[479/1000] :: train loss: 0.01096, train acc: 0.99833, valid loss: 0.07774, valid acc: 0.81200
[480/1000] :: train loss: 0.00989, train acc: 0.99833, valid loss: 0.07712, valid acc: 0.80400
[481/1000] :: train loss: 0.01188, train acc: 0.99667, valid loss: 0.07727, valid acc: 0.80900
[482/1000] :: train loss: 0.01033, train acc: 0.99667, valid loss: 0.07560, valid acc: 0.80900
[483/1000] :: train loss: 0.01250, train acc: 0.99500, valid loss: 0.08294, valid acc: 0.79300
[484/1000] :: train loss: 0.01136, train acc: 0.99567, valid loss: 0.08289, valid acc: 0.79000
[485/1000] :: train loss: 0.01118, train acc: 0.99833, valid loss: 0.08130, valid acc: 0.79000
[486/1000] :: train loss: 0.01053, train acc: 0.99667, valid loss: 0.08003, valid acc: 0.80100
[487/1000] :: train loss: 0.01085, train acc: 0.99800, valid loss: 0.07781, valid acc: 0.80900
[488/1000] :: train loss: 0.01117, train acc: 0.99733, valid loss: 0.08267, valid acc: 0.79900
[489/1000] :: train loss: 0.01025, train acc: 0.99667, valid loss: 0.07825, valid acc: 0.80800
[490/1000] :: train loss: 0.01032, train acc: 0.99767, valid loss: 0.07717, valid acc: 0.81500
[491/1000] :: train loss: 0.01191, train acc: 0.99433, valid loss: 0.08216, valid acc: 0.78800
[492/1000] :: train loss: 0.01039, train acc: 0.99767, valid loss: 0.07679, valid acc: 0.81200
[493/1000] :: train loss: 0.01036, train acc: 0.99833, valid loss: 0.07682, valid acc: 0.81100
[494/1000] :: train loss: 0.01005, train acc: 0.99867, valid loss: 0.07350, valid acc: 0.82000
[495/1000] :: train loss: 0.01107, train acc: 0.99467, valid loss: 0.07953, valid acc: 0.80200
[496/1000] :: train loss: 0.01002, train acc: 0.99800, valid loss: 0.07538, valid acc: 0.82400
[497/1000] :: train loss: 0.01180, train acc: 0.99633, valid loss: 0.07964, valid acc: 0.80400
[498/1000] :: train loss: 0.01188, train acc: 0.99800, valid loss: 0.08317, valid acc: 0.79400
[499/1000] :: train loss: 0.00974, train acc: 0.99867, valid loss: 0.07758, valid acc: 0.80400
[500/1000] :: train loss: 0.01188, train acc: 0.99733, valid loss: 0.07573, valid acc: 0.80300
[501/1000] :: train loss: 0.01164, train acc: 0.99600, valid loss: 0.08064, valid acc: 0.81400
[502/1000] :: train loss: 0.01183, train acc: 0.99533, valid loss: 0.08229, valid acc: 0.79500
[503/1000] :: train loss: 0.01039, train acc: 0.99867, valid loss: 0.07496, valid acc: 0.82600
[504/1000] :: train loss: 0.01130, train acc: 0.99833, valid loss: 0.08016, valid acc: 0.80800
[505/1000] :: train loss: 0.00840, train acc: 0.99933, valid loss: 0.07644, valid acc: 0.80800
[506/1000] :: train loss: 0.01079, train acc: 0.99800, valid loss: 0.07789, valid acc: 0.80300
[507/1000] :: train loss: 0.01051, train acc: 0.99700, valid loss: 0.07967, valid acc: 0.80400
[508/1000] :: train loss: 0.00976, train acc: 0.99867, valid loss: 0.07859, valid acc: 0.80700
[509/1000] :: train loss: 0.01033, train acc: 0.99900, valid loss: 0.08162, valid acc: 0.79800
[510/1000] :: train loss: 0.01061, train acc: 0.99733, valid loss: 0.07969, valid acc: 0.80400
[511/1000] :: train loss: 0.00954, train acc: 0.99867, valid loss: 0.07630, valid acc: 0.81200
[512/1000] :: train loss: 0.01142, train acc: 0.99733, valid loss: 0.08196, valid acc: 0.79000
[513/1000] :: train loss: 0.01020, train acc: 0.99767, valid loss: 0.08320, valid acc: 0.79500
[514/1000] :: train loss: 0.01181, train acc: 0.99733, valid loss: 0.07749, valid acc: 0.79300
[515/1000] :: train loss: 0.01134, train acc: 0.99567, valid loss: 0.08223, valid acc: 0.79100
[516/1000] :: train loss: 0.00973, train acc: 0.99800, valid loss: 0.07477, valid acc: 0.82700
[517/1000] :: train loss: 0.01067, train acc: 0.99733, valid loss: 0.07728, valid acc: 0.81200
[518/1000] :: train loss: 0.00991, train acc: 0.99833, valid loss: 0.07654, valid acc: 0.81500
[519/1000] :: train loss: 0.01198, train acc: 0.99567, valid loss: 0.08131, valid acc: 0.78600
[520/1000] :: train loss: 0.01014, train acc: 0.99767, valid loss: 0.07692, valid acc: 0.81200
[521/1000] :: train loss: 0.00980, train acc: 0.99867, valid loss: 0.07624, valid acc: 0.82000
[522/1000] :: train loss: 0.01080, train acc: 0.99733, valid loss: 0.07741, valid acc: 0.80900
[523/1000] :: train loss: 0.01078, train acc: 0.99800, valid loss: 0.08153, valid acc: 0.81300
[524/1000] :: train loss: 0.01110, train acc: 0.99833, valid loss: 0.08120, valid acc: 0.80000
[525/1000] :: train loss: 0.00988, train acc: 0.99867, valid loss: 0.07885, valid acc: 0.80700
[526/1000] :: train loss: 0.01067, train acc: 0.99733, valid loss: 0.07930, valid acc: 0.80200
[527/1000] :: train loss: 0.01099, train acc: 0.99767, valid loss: 0.07930, valid acc: 0.80900
[528/1000] :: train loss: 0.01077, train acc: 0.99600, valid loss: 0.08056, valid acc: 0.81700
[529/1000] :: train loss: 0.01037, train acc: 0.99600, valid loss: 0.08149, valid acc: 0.81000
[530/1000] :: train loss: 0.00976, train acc: 0.99833, valid loss: 0.08122, valid acc: 0.81000
[531/1000] :: train loss: 0.01094, train acc: 0.99833, valid loss: 0.08097, valid acc: 0.80800
[532/1000] :: train loss: 0.00979, train acc: 0.99800, valid loss: 0.08011, valid acc: 0.80100
[533/1000] :: train loss: 0.01019, train acc: 0.99900, valid loss: 0.07993, valid acc: 0.79900
[534/1000] :: train loss: 0.01138, train acc: 0.99833, valid loss: 0.07785, valid acc: 0.81800
[535/1000] :: train loss: 0.00941, train acc: 0.99933, valid loss: 0.07715, valid acc: 0.81100
[536/1000] :: train loss: 0.01034, train acc: 0.99833, valid loss: 0.08137, valid acc: 0.79800
[537/1000] :: train loss: 0.01016, train acc: 0.99867, valid loss: 0.08763, valid acc: 0.79000
[538/1000] :: train loss: 0.00931, train acc: 0.99800, valid loss: 0.08060, valid acc: 0.79100
[539/1000] :: train loss: 0.00969, train acc: 0.99833, valid loss: 0.07756, valid acc: 0.80900
[540/1000] :: train loss: 0.01106, train acc: 0.99733, valid loss: 0.08697, valid acc: 0.79000
[541/1000] :: train loss: 0.01009, train acc: 0.99767, valid loss: 0.07876, valid acc: 0.81000
[542/1000] :: train loss: 0.01245, train acc: 0.99667, valid loss: 0.08165, valid acc: 0.81700
[543/1000] :: train loss: 0.01056, train acc: 0.99767, valid loss: 0.08214, valid acc: 0.79300
[544/1000] :: train loss: 0.00883, train acc: 0.99900, valid loss: 0.07923, valid acc: 0.80700
[545/1000] :: train loss: 0.01027, train acc: 0.99767, valid loss: 0.08196, valid acc: 0.80500
[546/1000] :: train loss: 0.01073, train acc: 0.99867, valid loss: 0.08267, valid acc: 0.79300
[547/1000] :: train loss: 0.01067, train acc: 0.99867, valid loss: 0.08143, valid acc: 0.80000
[548/1000] :: train loss: 0.01053, train acc: 0.99867, valid loss: 0.08182, valid acc: 0.80400
[549/1000] :: train loss: 0.00933, train acc: 0.99700, valid loss: 0.07708, valid acc: 0.80900
[550/1000] :: train loss: 0.00935, train acc: 0.99833, valid loss: 0.07667, valid acc: 0.81100
[551/1000] :: train loss: 0.00910, train acc: 0.99833, valid loss: 0.07742, valid acc: 0.81100
[552/1000] :: train loss: 0.00922, train acc: 0.99833, valid loss: 0.07680, valid acc: 0.81200
[553/1000] :: train loss: 0.00993, train acc: 0.99633, valid loss: 0.07893, valid acc: 0.81300
[554/1000] :: train loss: 0.00960, train acc: 0.99900, valid loss: 0.07813, valid acc: 0.80800
[555/1000] :: train loss: 0.00919, train acc: 0.99933, valid loss: 0.08229, valid acc: 0.81000
[556/1000] :: train loss: 0.00986, train acc: 0.99767, valid loss: 0.07852, valid acc: 0.80800
[557/1000] :: train loss: 0.00966, train acc: 0.99933, valid loss: 0.08154, valid acc: 0.80800
[558/1000] :: train loss: 0.01008, train acc: 0.99900, valid loss: 0.08578, valid acc: 0.79000
[559/1000] :: train loss: 0.00946, train acc: 0.99967, valid loss: 0.08142, valid acc: 0.80500
